filename,year,date,announcement,page,paragraph_id,text,fiscal_risk_score,risk_index
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,5,28,"En un contexto en el que es urgente que se tomen medidas para garantizar la consolidación fiscal, el CF lamenta que las autoridades subestimen la importancia de las reglas fiscales",4,0.8
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,6,30,"El CF recuerda que las reglas fiscales son restricciones permanentes en la política fiscal, expresadas en términos de un indicador de desempeño fiscal que se establecen con el fin de otorgar credibilidad a las políticas económicas, y que son pieza clave para garantizar la sostenibilidad fiscal del país. Su objetivo es estabilizar la trayectoria de la deuda sin comprometer la provisión adecuada de bienes y servicios públicos a la población, en un contexto de ingresos públicos limitados. Para lograr su propósito, es necesario que las reglas fiscales se apliquen por un periodo prolongado de tiempo y, para ser creíbles, un marco fiscal basado en reglas fiscales debe ser lo suficientemente flexible, sin dejar de ser simple y transparente. En este sentido, proponer reglas específicas que limiten el gasto por sectores, o excluyan algunos gastos, podría hacer más compleja su implementación, seguimiento y comunicación, así como colisionar con su objetivo de garantizar la sostenibilidad fiscal.",3,0.6
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,4,21,"El CF recuerda que el incumplimiento reiterado de las reglas fiscales puede afectar la confianza de los agentes económicos sobre el compromiso de las autoridades con la responsabilidad fiscal. Ello puede, en el mediano plazo, propiciar problemas de sostenibilidad fiscal si es que no se toman medidas correctivas de manera oportuna. Como muestra de ello, el CF resalta que, si bien el nivel de endeudamiento bruto se ha mantenido relativamente estable luego de la pandemia, el incremento del déficit fiscal observado en 2023 y 2024 ha tenido como consecuencia una reducción de los activos (4 puntos porcentuales del PBI entre 2022 y 2024) y el incremento de la deuda neta (3 puntos porcentuales del PBI entre 2022 y 2024). Para no comprometer la trayectoria del endeudamiento público y la gestión de la política fiscal, en los próximos años es necesario reducir significativamente el déficit fiscal respecto a lo registrado en 2024, y este esfuerzo debe iniciarse dentro de la presente administración de gobierno para evitar la necesidad de implementar medidas de consolidación abruptas en el futuro.",4,0.8
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,6,32,"Asimismo, una discusión reflexiva y adecuada sobre el diseño del marco fiscal debe construirse sobre un amplio consenso alrededor de la importancia de preservar la sostenibilidad fiscal.",3,0.6
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,6,35,"Finalmente, el CF reitera su compromiso de apoyar en forma técnica y dentro de sus competencias a los distintos poderes del Estado para enrumbar al país hacia un manejo fiscal responsable que garantice la sostenibilidad fiscal.",3,0.6
Comunicado-01-2025-ReglasFiscales-vf-1.pdf,2025.0,2025-01-20,1.0,3,17,"El incremento del gasto público del año 2024 se explica por: (i) el crecimiento de la inversión pública en S/ 8,4 mil millones (crecimiento de 15,1% en términos reales); (ii) el incremento del gasto en remuneraciones en S/ 5,4 mil millones (crecimiento de 6,2% en términos reales); y (iii) los mayores “otros gastos de capital” en S/ 5,7 mil millones (crecimiento de 79% en términos reales). Con ello, la regla del gasto se incumplió a pesar de su laxitud, por primera vez desde 2009.",4,0.8
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,6,43,"Asimismo, el CF nota que las operaciones de los gobiernos subnacionales registraron en 2016 un déficit primario de S/ 2 937 millones (0,4 por ciento del PBI), el cual contrasta con la posición superavitaria observada en 2015 (S/ 105 millones)”. Este cambio en la posición fiscal subnacional se encuentra explicado principalmente por menores transferencias asociadas a la extracción de recursos naturales, como son el canon y sobrecanon y las regalías. Considerando la alta volatilidad en las transferencias asociadas a recursos naturales y su importancia en el financiamiento del gasto público subnacional, el CF reitera su recomendación brindada en su informe N 008-2016-CF de estudiar mecanismos” que permitan dar más predictibilidad al financiamiento del gasto público subnacional, haciendo menos volátiles las transferencias intergubernamentales.",2,0.4
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,5,35,"En relación a los gobiernos regionales y locales, el CF señala que en 2016 el saldo de deuda total de los gobiernos subnacionales se incrementó de S/ 25 948 millones a S/ 29 690 millones, pasando de 4,2 a 4,5 puntos porcentuales del PBI, y el ratio de deuda sobre ingresos corrientes promedio pasó de 73 a 80 por ciento. El CF expresa su preocupación por el incremento tanto en el nivel y como en el ratio de endeudamiento de los gobiernos subnacionales en 2016. En particular, el CF advierte que el monto significativo de deudas por sentencias judiciales de los gobiernos regionales, en particular laborales, evidencia una mala gestión de dichas contingencias fiscales”, lo cual puede convertirse en un riesgo para la sostenibilidad de las finanzas subnacionales.",4,0.8
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,4,27,"tampoco se aplicarán medidas correctivas por el incumplimiento de las reglas fiscales en el ejercicio fiscal 2016 y 2017. Cabe mencionar que a partir de 2018 estará vigente la regla de ahorro corriente para los gobiernos regionales y locales. De haber estado vigente esta regla en 2016, 1 gobierno regional y 14 gobiernos locales las hubieran incumplido.",4,0.8
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,4,28,"Opinión del CF sobre el cumplimiento de las reglas fiscales Con respecto al Gobierno Nacional, el CF opina que en un contexto internacional aún débil como el del 2016, y con un mayor nivel de incertidumbre y volatilidad financiera a raíz de los eventos geopolíticos ocurridos en países desarrollados, sumado a un entorno local caracterizado por mayores devoluciones tributarias y una caída importante de los ingresos públicos, el cumplimiento de las reglas de gasto del Gobierno Nacional contribuye a reforzar el compromiso de la presente administración con la prudencia y sostenibilidad fiscal, lo cual incide positivamente en la percepción de nuestro riesgo soberano entre los agentes privados locales e internacionales. Así, durante el 2016, el déficit fiscal y la deuda pública se ubicaron en 2,6 y 23,8 por ciento del PBI, respectivamente, niveles inferiores a los previstos en el MMMR 2016-2018 (3,0 y 24,8 por ciento, respectivamente) y ligeramente superiores a los niveles del año 2015 (2,1 y 23,3 por ciento, respectivamente).",1,0.2
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,4,30,"No obstante, el CF considera que el conjunto de medidas de racionalización de gasto dictadas durante el último trimestre del 20167 a fin de cumplir con la meta de déficit de 3,0 por ciento del PBI, establecida en el MMMR 2017-2019 en adición a las reglas fiscales vigentes, condujeron a un recorte del gasto público superior a la contracción registrada en los ingresos fiscales. Si bien este recorte del gasto propició el cumplimiento de la regla de gasto del Gobierno Nacional en materia de personal y pensiones, y ayudó a reducir el déficit fiscal observado y estructural (a 2,6 por ciento  De acuerdo a la Única disposición complementaria derogatoria del MRTF-SN, a partir del 1 de enero de 2017, la LFRTF quedó derogada en lo referido a las disposiciones fiscales aplicables a los Gobiernos Regionales y Gobiernos Locales, incluyendo las medidas correctivas contempladas en esa norma. Además, la primera Disposición complementaria final establece que las medidas correctivas establecidas en la misma MRTF-SN entrarán en vigencia a partir del ejercicio fiscal 2018.",4,0.8
INFORME_N_003-2017-CF.pdf,2017.0,2017-06-21,3.0,5,34,"Asimismo, dada la situación actual de las finanzas públicas, caracterizada por un periodo de altos déficits fiscales y por una caída de la presión tributaria que podría extenderse y poner en riesgo la consolidación fiscal establecida al 2021 el CF sugiere continuar con los esfuerzos para mejorar el proceso de programación multianual del presupuesto público”. De esta forma se mejoraría la predictibilidad del gasto público y se reduciría el riesgo de recurrir a medidas de ajuste fiscal en el futuro”, El CF recomienda también cautela en propuestas de política económica que reduzcan los ingresos públicos y/o que aumenten el gasto público, en particular el gasto poco flexible. Por ejemplo, propuestas como la reciente Ley N 30555 que incorpora al personal de EsSalud que labora bajo el régimen CAS al régimen laboral de la actividad privada del Decreto Legislativo N 728, o la Autógrafa que modifica el Régimen de Pensiones del Personal Militar y Policial, comprometerían el espacio fiscal en los próximos años. En este caso, la conformación de consensos políticos con el Poder Legislativo ayudaría a atenuar impactos no deseados de estas propuestas sobre las cuentas fiscales.",4,0.8
InformeCF-IAPM-VF.pdf,2019.0,2019-05-21,,5,25,"Para los años 2020, 2021 y 2022, se proyecta un déficit económico de 1,8; 1,0 y 1,0 por ciento del PBI, respectivamente. De esta manera, se prevé cumplir con la senda de consolidación fiscal propuesta por la autoridad fiscal, convergiendo, hacia el final del periodo de análisis, al límite establecido por la regla fiscal de resultado económico. Esta convergencia se sustenta, principalmente, en los mayores ingresos fiscales (aumento de 1,1 por ciento del PBI entre los años 2019 y 2022), y en la mejora del resultado primario de EPNF en el año 2021 (aumento de 0,35 por ciento del PBI).",1,0.2
InformeCF-IAPM-VF.pdf,2019.0,2019-05-21,,5,27,"En relación con el déficit estructural, se espera una trayectoria similar a la del déficit observado entre los años 2019-2022, debido a que el IAPM proyecta un PBI y precios de los minerales muy cercanos a sus niveles potenciales o de mediano plazo. Asimismo, se espera que la posición fiscal sea contractiva entre los años 2019-2022, en línea con el proceso de consolidación fiscal propuesto por el MEF. La posición contractiva de la política fiscal en esos años se explicaría, principalmente, por el aumento de los ingresos estructurales.",3,0.6
InformeCF-IAPM-VF.pdf,2019.0,2019-05-21,,7,38,"del PBI en promedio para cada año (2020-2022). Frente a estos retos, y a pesar de la importante alza de la recaudación en 2018, el CF ratifica su recomendación expresada en el informe N 003- 2018-CF, con relación a evaluar medidas de política tributaria, complementarias a las ya realizadas, y dirigidas a incrementar los ingresos permanentes del Gobierno.",2,0.4
InformeCF-IAPM-VF.pdf,2019.0,2019-05-21,,8,43,"Con relación a la deuda pública, la trayectoria propuesta en el IAPM requiere de una trayectoria igualmente descendente del déficit fiscal, ambas como porcentaje del PBI. A su vez, la trayectoria propuesta del déficit fiscal depende de: (i) la implementación de medidas tributarias que incrementen los ingresos estructurales, que constituyen el principal sustento del proceso de consolidación fiscal al 2021, y (ii) la ejecución de políticas públicas que incrementen la competitividad y la productividad de la economía en el mediano plazo, que sustenten un alza del crecimiento del PBI potencial. Por ello, el CF reitera la necesidad de detallar aquellas medidas concretas que apuntan a los objetivos de mediano plazo planteados en el IAPM.",2,0.4
InformeCF-IAPM-VF.pdf,2019.0,2019-05-21,,8,44,"Con respecto a las proyecciones macrofiscales de mediano plazo, el CF ha señalado que la economía peruana está expuesta a diversos riesgos fiscales cuya materialización puede situar a la deuda pública en un nivel mayor al proyectado.",2,0.4
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,8,55,"Asimismo, el CF alerta que las proyecciones fiscales muestran un incremento del ratio de deuda pública muy cercano a su límite legal.",4,0.8
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,7,46,"Asimismo, considerando que el ratio de deuda pública previsto en el MMM al 2021 se encontraría a 2,2 puntos porcentuales de su límite legal, el CF alerta que la materialización de estos riesgos podría llevar a un incumplimiento de la regla de deuda establecida en el MRTF.",4,0.8
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,7,45,"La economía peruana enfrenta un conjunto de riesgos que puede afectar la consolidación fiscal prevista para los años 2019-2021. En el plano internacional, existe incertidumbre sobre la adopción de políticas económicas más proteccionistas por parte de países avanzados, como Estados Unidos. En el plano local, el crecimiento económico está sujeto a la materialización del plan de reactivación económica, mientras que las proyecciones de ingresos presentan un sesgo optimista y dependerán de la efectividad de las políticas tributarias realizadas y por realizar. Al respecto, estimaciones realizadas por la Secretaría Técnica del CF muestran que en un escenario conservador de menor recaudación para los años 2019-2021, el gasto público durante ese periodo debería ser menor en 4,0 puntos porcentuales del PBI para poder cumplir con la senda de déficit fiscal.",4,0.8
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,8,54,"Ante esta situación de las finanzas públicas, el CF considera indispensable las medidas para recuperar la presión tributaria, y así poder cumplir con el objetivo de consolidación fiscal propuesto al 2021.",2,0.4
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,7,43,"El CF alerta que la Ley N 30637, que dispone la aplicación de la cláusula de excepción a las reglas macrofiscales del SPNF, ha modificado el contenido de la Declaración de Cumplimiento de la Responsabilidad Fiscal (DCRF), eliminando explícitamente la evaluación de las reglas macrofiscales del SPNF, modificación que debería ser corregida El CF recuerda también que el nuevo marco macro fiscal le resta predictibilidad al gasto público.",4,0.8
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,4,24,"Con relación a la proyección de ingresos públicos, el CF opina que las previsiones para los años 2017-2018 están en línea con las perspectivas de crecimiento local e internacional planteados en el MMM, asumiendo el costo fiscal estimado del paquete de medidas tributarias aprobadas a la fecha”. Sin embargo, para los años siguientes, el CF expresa preocupación respecto a las cifras de ingresos fiscales consignadas. La Secretaría Técnica del CF, a partir de los supuestos detallados en el MMM (IPX y proyección el PBI) estima que los ingresos fiscales convergerían, 12 Como se mencionó anteriormente, en promedio, el nivel previsto del IPX se encuentra casi 22 por ciento de los niveles del 2011.",2,0.4
INFORME_N_004-2017-CF.pdf,2017.0,2017-08-22,4.0,2,6,"A partir de 2018 las operaciones del Sector Publico No Financiero (SPNF) se encuentran sujetas al nuevo marco macrofiscal establecido por el Decreto Legislativo N 1276, mediante el cual, según lo expuesto en el MMM, se busca asegurar el compromiso con la sostenibilidad fiscal generando espacio para una política fiscal contracíclica en situaciones extraordinarias.",1,0.2
Comunicado-PIPs-G2G-vf.pdf,2021.0,2021-04-23,,1,3,"En ese sentido, el CF considera que, independientemente de la relevancia de los cuatro proyectos, la priorización simultánea de los mismos bajo la modalidad de obra pública (que es la modalidad de inversión que se estaría previendo con el esquema de G2G) crea una presión de gasto adicional, y compromete los recursos fiscales de los presupuestos futuros. Sin una fuente de ingresos extra, la materialización de estos compromisos recorta el espacio fiscal para ejecutar otros proyectos y pone en riesgo la sostenibilidad fiscal en el mediano plazo. En ese sentido, la Dirección de Estudios Macrofiscales del Consejo Fiscal estima que la construcción hasta el año 2028 de los cuatro proyectos de inversión referidos podría elevar la deuda pública hasta en 3,1 puntos porcentuales del PBI por",5,1.0
Comunicado-PIPs-G2G-vf.pdf,2021.0,2021-04-23,,2,7,"Cabe indicar que, de los cuatro proyectos referidos, solo el proyecto de la Línea 3 del Metro de Lima está en la lista priorizada de proyectos del Plan Nacional de la Infraestructura para la Competitividad (PNIC). Es preciso señalar que el PNIC, aprobado mediante Decreto Supremo N 238-2019-EF, constituyó un primer esfuerzo para construir una cartera nacional de proyectos de infraestructura pública priorizada e intersectorial, con el objetivo de cerrar brechas claves para el desarrollo económico y social del país. Este documento cuenta con una metodología de priorización robusta basada en las mejores prácticas internacionales y está articulado con los sistemas administrativos de Invierte.pe y presupuesto, con lo cual se busca garantizar los beneficios sociales y económicos, así como la viabilidad financiera los proyectos. En ese sentido, el CF considera que el gobierno deberá explicar de manera transparente por qué ha priorizado un conjunto de proyectos de inversión distinto al del PNIC, más aún cuando los mismos podrían generar problemas de sostenibilidad fiscal.",4,0.8
Comunicado-PIPs-G2G-vf.pdf,2021.0,2021-04-23,,2,8,"Para finalizar, si bien el Consejo Fiscal reconoce que los proyectos en cuestión pueden redituar importantes beneficios sociales en términos de facilitar la movilización para grandes grupos poblacionales, la ganancia social de los mismos podría reducirse o incluso volverse nula si para financiar tales obras se vulnera la sostenibilidad fiscal y comprometen equilibrios macroeconómicos.",4,0.8
Comunicado-PIPs-G2G-vf.pdf,2021.0,2021-04-23,,1,1,"El Consejo Fiscal (CF), en estricto cumplimiento de su función de contribuir con el análisis técnico e independiente de la política fiscal, expresa su preocupación por los anuncios gubernamentales de impulsar prioritariamente un conjunto de cuatro proyectos de inversión pública de gran envergadura, mediante la modalidad de Gobierno a Gobierno (G2G), lo que generaría considerables compromisos de mayor gasto para la siguiente administración de gobierno. Dicho mayor gasto es incompatible con la necesidad de realizar una consolidación fiscal gradual para mantener la sostenibilidad fiscal y recomponer las fortalezas fiscales perdidas por la crisis de la COVID-19, lo cual es una de las principales conclusiones del Informe Preelectoral de la actual administración.",4,0.8
Comunicado-PIPs-G2G-vf.pdf,2021.0,2021-04-23,,2,4,"encima de lo previsto en el Informe Preelectoral. Por ello, ejecutar de manera simultánea estos cuatro proyectos de inversión como obra pública vulneraría el principio general del Marco de Responsabilidad y Transparencia Fiscal que establece que “el Estado busca asegurar permanentemente la sostenibilidad fiscal, la predictibilidad del gasto público y el manejo transparente de las finanzas públicas”.",4,0.8
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,11,74,"El CF advierte que la disposición que exonera del cumplimiento de las reglas fiscales y medidas correctivas a los gobiernos subnacionales con alta calificación crediticia puede generar riesgos fiscales considerables, por las siguientes razones: (1) la importancia sistémica de aquellos gobiernos subnacionales aptos para obtener una calificación crediticia es mayor's; (2) la garantía implícita o explícita existente del Gobierno Central a las emisiones de deuda de los gobiernos subnacionales genera un sesgo optimista en las calificaciones crediticias que producen distorsiones en las mismas; y (3) la experiencia internacional reciente muestra que las calificaciones crediticias tienen limitaciones para anticipar problemas fiscales”.",4,0.8
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,7,44,"Actualmente la calibración de la regla permitiría un crecimiento del gasto no financiero de alrededor de 6,1 por ciento en términos reales, 2,1 puntos porcentuales por encima del crecimiento potencial de la economía estimado por el MEF en 4,0 por ciento (MMMR 2017-2019).",2,0.4
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,13,91,"Por otro lado, el CF opina que las nuevas reglas fiscales aplicables a los gobiernos regionales y locales se encuentran más acordes con sus capacidades. Asimismo, el CF resalta la importancia del saneamiento de la deuda de gobiernos subnacionales establecido en el nuevo marco fiscal, requisito indispensable para el ordenamiento de sus finanzas. También considera positiva la introducción de gradualidad en la aplicación de las medidas correctivas y la asistencia técnica que se dará a los gobiernos subnacionales sujetos a medidas correctivas. Sin embargo, el CF cuestiona la exoneración del cumplimiento de las reglas fiscales y medidas correctivas a los gobiernos subnacionales con alta calificación crediticia, pues pueden generarse riesgos fiscales significativos. Es recomendable hacer un monitoreo y acompañamiento más intensivo a los gobiernos subnacionales cuya contribución al riesgo de sostenibilidad fiscal sea mayor, por ejemplo a los de mayor tamaño y de mayor grado de apalancamiento.",2,0.4
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,5,33,"IL Opinión del CF _sobre el nuevo Marco de la Responsabilidad Transparencia Fiscal Desde la implementación del primer marco macrofiscal en 1999 las reglas macrofiscales se han modificado con cierta frecuencia”. Estas reglas macrofiscales han girado principalmente en torno a dos clases de reglas: las basadas en el déficit observado o convencional y las basadas en el déficit estructural. Las primeras, al limitar el flujo de acumulación de deuda, coadyuvan a la consolidación fiscal y son además de fácil monitoreo. Sin embargo, implican que ante caídas o aumentos en la recaudación explicadas por un menor o mayor nivel de actividad económica, el gasto público se tenga que ajustar en la misma dirección, incidiendo en la prociclicidad de la política fiscal y restringiendo el ahorro en periodos de auge. Por otro lado, las reglas basadas en el déficit estructural, las cuales limpian los efectos transitorios del ciclo económico y de la volatilidad de los precios de commodities en los ingresos públicos, limitan la prociclicidad de la política fiscal. No obstante, al estar basadas en la estimación de variables no observables, su cálculo y monitoreo puede ser complejo y su transparencia puede ser limitada.",3,0.6
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,4,29,17 Esta disposición exonera del cumplimiento de las medidas correctivas previstas en la propia MRTF-SN y de la obligatoriedad de cumplir con las reglas fiscales para acceder al informe previo de la Contraloría General de la República para operaciones de endeudamiento directas o garantizadas según lo dispuesto en la Resolución de Contraloría N 112-2015-CG,4,0.8
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,4,28,"16 Las medidas correctivas, según la gravedad del incumplimiento, consisten en acciones de monitoreo previo, restricciones para concertar nuevas operaciones de endeudamiento de corto plazo, restricciones para acceder a contratos por APP o convenios de Obras por Impuestos y a concertar operaciones de financiamiento temporal que se conviertan en pasivos de corto plazo.",4,0.8
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,4,24,"Adicionalmente, el MRTF-SN dispone medidas correctivas (sanciones 16 acordes a la gravedad del incumplimiento de dichas reglas o por no remitir la información financiera requerida; y el acompañamiento técnico para los gobiernos regionales y locales sujetos a medidas correctivas. Se establece que las reglas fiscales estarán vigentes a partir del 1 de enero de 2017, pero las medidas correctivas se aplicarán a partir del ejercicio fiscal 2019, excepto aquellas referidas a la no remisión de información económica y financiera, las cuales se aplicarán desde el año 2018. Por último, el MRTF-SN señala que los gobiernos regionales o locales con una calificación crediticia vigente igual o superior a BBB+ podrán gestionar operaciones de endeudamiento directas o garantizadas no resultando de aplicación las reglas fiscales, ni las medidas correctivas, para dichos casos”.",3,0.6
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,1,6,"3 Ley publicada en el diario oficial El Peruano el 9 de octubre de 2016, por la cual se autorizó al Poder Ejecutivo a legislar a fin de “Establecer un marco fiscal que afiance el compromiso con la sostenibilidad fiscal, minimice el sesgo procíclico del gasto público a través de variables fiscales monitoreables, públicas y transparentes; impulse la malamantrriadad 2ntra inuerción nública v nneta en mANtenimientn: nermita la inverción en meaavorovectos de En esta línea, el MRTF-SPNF establece como principio general de política fiscal que el Estado busca: (1) asegurar permanentemente la sostenibilidad fiscal, (2) la predictibilidad del gasto público y (3) el manejo transparente de las finanzas públicas, que permita la evaluación constante y la adopción oportuna de medidas correctivas.",3,0.6
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,1,3,"Contenido de los proyectos de Decreto Legislativo El MRTF-SPNF propuesto tiene por objetivo “establecer un marco fiscal prudente, responsable, transparente y predecible, que facilite el seguimiento y rendición de cuentas de la gestión de las finanzas públicas y permita una adecuada gestión de activos y pasivos bajo un enfoque de riesgos fiscales”. Complementariamente, el MRTF- SN tiene por objeto establecer reglas fiscales para los gobiernos regionales y gobiernos locales acordes con sus capacidades y alineadas con el principio general de política fiscal y los objetivos macrofiscales.",3,0.6
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,11,80,"47 Según el FMI una de las limitaciones es que las agencias calificadoras tienden a ser procíclicas, pues al tratar de estabilizar las calificaciones de crédito a través del tiempo se vuelven propensas a realizar revisiones drásticas en periodos de estrés. Por otro lado, se menciona también que la mayor parte de la información relevante proviene de las “perspectivas”, “revisiones” y “alertas”, en lugar de las calificaciones en sí. Finalmente, se señala que a pesar de que las calificaciones jerarquizan con precisión el riesgo soberano, no son consistentes por lo general con métricas de probabilidad de incumplimiento. Véase FMI (2010), “Global Financial Stability Report: Sovereigns, Funding, and Por las razones expuestas, el CF recomienda que las calificaciones crediticias sean utilizadas como herramienta complementaria para el análisis de la situación financiera de los gobiernos subnacionales, mas no como UN sustituto a la aplicación de las reglas fiscales o las medidas correctivas. Asimismo, en caso las calificaciones crediticias sean usadas para establecer políticas económicas, el CF opina que es necesario fortalecer la supervisión de las agencias en términos de transparencia y posible conflicto de intereses.",3,0.6
Informe_CF_N_008-2016-OPINION SOBRE EL NUEVO MARCO DE REGLAS FISCALES.pdf,2016.0,2016-12-23,8.0,12,81,"Por otro lado, el CF destaca la importancia de brindar asistencia técnica a los gobiernos subnacionales que incurran en medidas correctivas. Dicha asistencia debiera brindarse a través de una unidad especializada del MEF. El CF considera que este esfuerzo debe focalizarse, al menos en una primera etapa, en aquellos gobiernos subnacionales cuya contribución al riesgo de sostenibilidad fiscal sea mayor, por ejemplo los de mayor tamaño y de mayor grado de apalancamiento.",2,0.4
Informe_CF_N_003-2016.pdf,2016.0,2016-06-23,3.0,3,17,"7 El listado con los gobiernos regionales y locales sujetos a las medidas correctivas señaladas fue publicado el 31 de mayo deINILn madianta DacalarilLa Aliinetarial 19 4 PP.Aar PE Za mayor al observado en 2014 (0,3 por ciento del PBI), contribuyendo a que el PBI del Perú crezca 3,3 por ciento en 2015, por encima del promedio regional (-1,4 por ciento).",3,0.6
Informe_CF_N_003-2016.pdf,2016.0,2016-06-23,3.0,3,13,"Por último, cabe indicar que el numeral 8.4 del artículo 8 de la LFRTF establece que aquellos gobiernos regionales y locales que, estando obligados a presentar el Informe Multianual de Gestión Fiscal (IMGF), incumpliesen alguna de sus reglas fiscales o la meta de convergencia” que les corresponde, están sujetos a medidas correctivas, las cuales son restricciones de acceso a ciertas fuentes de financiamiento. Mediante las metas de convergencia se busca que los gobiernos regionales y locales converjan gradualmente hacia el cumplimiento de las reglas fiscales. De los 26 gobiernos regionales y 356 gobiernos locales que en 2015 estuvieron obligados a presentar el IMGF, 9 gobiernos regionales y 134 gobiernos locales estarán sujetos a medidas correctivas en 2016 por haber incumplido alguna de sus metas de convergencia.",4,0.8
Informe_CF_N_003-2016.pdf,2016.0,2016-06-23,3.0,4,22,"El objetivo de las reglas fiscales establecidas en la LFRTF es establecer lineamientos que garanticen una administración contracíclica, responsable, transparente y predecible de las finanzas públicas, a fin de asegurar la sostenibilidad fiscal y de esta forma promover el crecimiento económico de mediano y largo plazo del país. Asimismo, en un contexto de descentralización fiscal, caracterizado or un mayor nivel de gasto de los gobiernos regionales y locales, el ordenamiento de las finanzas úblicas de dichos niveles de gobierno constituye un requisito indispensable para lograr un proceso de descentralización exitoso.",3,0.6
Informe_CF_N_003-2016.pdf,2016.0,2016-06-23,3.0,4,18,"Sin embargo, en relación a los gobiernos regionales y locales, el CF advierte que aquellos que incumplen la Regla de saldo de deuda concentran el 51,5 por ciento del saldo de deuda total de estos niveles de gobierno. Al respecto, el CF señala que una buena parte de este incumplimiento se encuentra explicado por la deuda heredada de administraciones anteriores por saldos adeudados con entidades del Estado (Deuda Exigible), como SUNAT, EsSALUD, FONAVI y ONP, y por aportes no pagados a las AFP (Deuda Real). En Particular, el CF expresa preocupación por el tamaño de la Deuda Real, la cual ascendió a S/. 10 043 millones (1,6 por ciento del PBI), equivalente a 38,7 por ciento de la deuda total de los gobiernos regionales y locales, lo cual corresponde en buena parte a aportes previsionales que fueron retenidos en su momento a los trabajadores de estas entidades y que debieron ser transferidos a las AFP.",4,0.8
Informe-N°-001-2018-CF.pdf,2018.0,2018-01-24,1.0,6,41,"Como mencionó el CF en el informe N 004-2017-CF, en un escenario pasivo que considera los principales cambios tributarios realizados a fines de 2016 e inicios de 2017, los ingresos convergerían en torno al 18 por ciento del PBI al 2021. Por ello, el CF nota que para garantizar la consolidación fiscal propuesta, las proyecciones de ingresos consignadas en el MMM requieren de medidas tributarias que permitan incrementar los ingresos en 5 puntos del PBI entre los años 2018-2021; sin embargo, parte de las medidas consignadas en el MMM no muestran aún los resuitados esperados”. Así, la mejora de los precios de materia primas, registrada en los meses posteriores a la elaboración del MMM, representará un alivio en el corto plazo, pero es insuficiente para avalar la senda de íngresos al 2021 consignada en el MMM y necesaria para garantizar la consolidación fiscal.",4,0.8
Informe-N°-001-2018-CF.pdf,2018.0,2018-01-24,1.0,6,40,"Sin embargo, en opinión del CF, la prolongación de esta política fiscal expansiva constituye el principal riesgo para lograr la consolidación fiscal propuesta y para garantizar la sostenibilidad fiscal del país en los próximos años. El CF nota que las consecuencias macroeconómicas de mantener esta política no son triviales. Mantener niveles de gasto público superiores a los ingresos estructurales generará un mayor deterioro de espacio fiscal y con ello, un mayor nivel de endeudamiento púbtico y una mayor necesidad de disponer de ahorros públicos.",5,1.0
